time,close,open,high,low,volume
2018/12/10,113.263,112.636,113.368,112.243,100000
2018/12/11,113.396,113.264,113.467,113.01,100000
2018/12/12,113.276,113.397,113.521,113.144,100000
2018/12/13,113.602,113.275,113.708,113.205,100000
2018/12/14,113.392,113.603,113.675,113.215,100000
2018/12/17,112.826,113.324,113.521,112.685,100000
2018/12/18,112.484,112.827,112.849,112.251,100000
2018/12/19,112.422,112.48,112.667,112.092,100000
2018/12/20,111.288,112.423,112.606,110.818,100000
2018/12/21,111.307,111.288,111.458,110.936,100000
2018/12/24,110.327,111.034,111.191,110.271,100000
2018/12/26,111.308,110.23,111.409,110.143,100000
2018/12/27,110.928,111.306,111.306,110.459,100000
2018/12/28,110.205,110.929,110.94,110.158,100000
2018/12/31,109.701,110.303,110.476,109.561,100000
2019/1/2,106.675,109.678,109.727,104.857,100000
2019/1/3,107.681,106.754,108.303,106.628,100000
2019/1/4,108.452,107.676,108.588,107.517,100000
2019/1/7,108.661,108.479,108.748,108.023,100000
2019/1/8,108.809,108.657,109.088,108.446,100000
2019/1/9,108.158,108.794,109.003,107.988,100000
2019/1/10,108.439,108.158,108.513,107.771,100000
2019/1/11,108.558,108.44,108.594,108.15,100000
2019/1/14,108.161,108.507,108.512,107.988,100000
2019/1/15,108.653,108.163,108.765,108.14,100000
2019/1/16,109.121,108.653,109.196,108.373,100000
2019/1/17,109.199,109.12,109.398,108.688,100000
2019/1/18,109.748,109.198,109.888,109.059,100000
2019/1/21,109.642,109.741,109.762,109.476,100000
2019/1/22,109.339,109.639,109.693,109.147,100000
2019/1/23,109.563,109.339,109.998,109.325,100000
2019/1/24,109.579,109.567,109.8,109.423,100000
2019/1/25,109.517,109.579,109.951,109.492,100000
2019/1/28,109.321,109.537,109.563,109.165,100000
2019/1/29,109.366,109.304,109.542,109.132,100000
2019/1/30,109.063,109.367,109.745,108.812,100000
2019/1/31,108.837,109.06,109.06,108.499,100000
2019/2/1,109.506,108.836,109.581,108.726,100000
2019/2/4,109.914,109.493,110.162,109.434,100000
2019/2/5,109.953,109.914,110.042,109.781,100000
2019/2/6,109.937,109.949,110.054,109.563,100000
2019/2/7,109.775,109.934,110.087,109.606,100000
2019/2/8,109.781,109.774,109.898,109.649,100000
2019/2/11,110.39,109.81,110.469,109.776,100000
2019/2/12,110.467,110.39,110.652,110.348,100000
2019/2/13,111.036,110.468,111.055,110.435,100000
2019/2/14,110.49,111.035,111.126,110.413,100000
2019/2/15,110.408,110.49,110.642,110.258,100000
2019/2/18,110.616,110.504,110.658,110.459,100000
2019/2/19,110.586,110.616,110.823,110.456,100000
2019/2/20,110.804,110.587,110.95,110.565,100000
2019/2/21,110.672,110.812,110.856,110.575,100000
2019/2/22,110.671,110.679,110.907,110.56,100000
2019/2/25,111.061,110.763,111.235,110.579,100000
2019/2/26,110.569,111.062,111.077,110.426,100000
2019/2/27,110.95,110.569,111.075,110.356,100000
2019/2/28,111.38,110.95,111.493,110.664,100000
2019/3/1,111.978,111.384,112.077,111.332,100000
2019/3/4,111.754,111.828,112.014,111.641,100000
2019/3/5,111.893,111.756,112.136,111.724,100000
2019/3/6,111.712,111.895,111.919,111.619,100000
2019/3/7,111.611,111.703,111.857,111.484,100000
2019/3/8,111.119,111.61,111.651,110.799,100000
2019/3/11,111.325,111.089,111.344,110.88,100000
2019/3/12,111.316,111.324,111.466,111.112,100000
2019/3/13,111.249,111.316,111.464,111.008,100000
2019/3/14,111.699,111.249,111.834,111.147,100000
2019/3/15,111.476,111.698,111.902,111.385,100000
2019/3/18,111.401,111.491,111.63,111.3,100000
2019/3/19,111.368,111.4,111.476,111.159,100000
2019/3/20,110.727,111.366,111.691,110.536,100000
2019/3/21,110.791,110.727,110.96,110.3,100000
2019/3/22,109.954,110.787,110.897,109.742,100000
2019/3/25,110.043,110.013,110.24,109.724,100000
2019/3/26,110.529,110.043,110.691,110.002,100000
2019/3/27,110.492,110.529,110.71,110.236,100000
2019/3/28,110.657,110.491,110.832,110.021,100000
2019/3/29,110.852,110.658,110.948,110.54,100000
2019/4/1,111.41,110.947,111.444,110.816,100000
2019/4/2,111.334,111.412,111.456,111.251,100000
2019/4/3,111.464,111.332,111.575,111.209,100000
2019/4/4,111.616,111.456,111.678,111.336,100000
2019/4/5,111.678,111.617,111.82,111.564,100000
2019/4/8,111.494,111.704,111.731,111.286,100000
2019/4/9,111.138,111.495,111.577,110.983,100000
2019/4/10,110.922,111.145,111.279,110.845,100000
2019/4/11,111.629,110.919,111.695,110.919,100000
2019/4/12,112.011,111.628,112.096,111.587,100000
2019/4/15,111.978,111.987,112.095,111.891,100000
2019/4/16,112.016,112.003,112.046,111.848,100000
2019/4/17,112.033,112.015,112.166,111.923,100000
2019/4/18,111.979,112.042,112.063,111.774,100000
2019/4/22,111.926,111.919,111.991,111.889,100000
2019/4/23,111.874,111.926,112.035,111.655,100000
2019/4/24,112.07,111.875,112.4,111.682,100000
2019/4/25,111.586,112.069,112.24,111.388,100000
2019/4/26,111.608,111.586,112.032,111.432,100000
2019/4/29,111.654,111.585,111.898,111.57,100000
2019/4/30,111.447,111.656,111.691,111.237,100000
2019/5/1,111.415,111.447,111.614,111.051,100000
2019/5/2,111.518,111.412,111.663,111.352,100000
2019/5/3,111.094,111.518,111.687,111.072,100000
2019/5/6,110.688,110.609,110.96,110.282,100000
2019/5/7,110.267,110.688,110.853,110.171,100000
2019/5/8,110.088,110.267,110.289,109.905,100000
2019/5/9,109.727,110.072,110.083,109.478,100000
2019/5/10,109.93,109.731,110.048,109.499,100000
2019/5/13,109.218,109.79,109.832,109.025,100000
2019/5/14,109.65,109.218,109.773,109.146,100000
2019/5/15,109.59,109.651,109.704,109.154,100000
2019/5/16,109.861,109.59,109.963,109.34,100000
2019/5/17,110.021,109.861,110.178,109.498,100000
2019/5/20,110.085,110.083,110.317,109.81,100000
2019/5/21,110.517,110.074,110.673,110.023,100000
2019/5/22,110.331,110.515,110.627,110.243,100000
2019/5/23,109.615,110.332,110.366,109.463,100000
2019/5/24,109.298,109.62,109.745,109.277,100000
2019/5/27,109.497,109.322,109.581,109.283,100000
2019/5/28,109.364,109.476,109.63,109.212,100000
2019/5/29,109.551,109.366,109.699,109.153,100000
2019/5/30,109.599,109.551,109.923,109.475,100000
2019/5/31,108.368,109.599,109.623,108.353,100000
2019/6/3,108.057,108.318,108.447,107.888,100000
2019/6/4,108.154,108.057,108.358,107.847,100000
2019/6/5,108.283,108.154,108.484,107.821,100000
2019/6/6,108.367,108.287,108.563,108.034,100000
2019/6/7,108.164,108.367,108.611,107.886,100000
2019/6/10,108.437,108.473,108.716,108.334,100000
2019/6/11,108.564,108.437,108.8,108.351,100000
2019/6/12,108.487,108.563,108.563,108.22,100000
2019/6/13,108.372,108.488,108.539,108.166,100000
2019/6/14,108.547,108.382,108.585,108.163,100000
2019/6/17,108.565,108.507,108.722,108.507,100000
2019/6/18,108.468,108.568,108.677,108.064,100000
2019/6/19,108.084,108.472,108.616,107.906,100000
2019/6/20,107.304,108.079,108.141,107.213,100000
2019/6/21,107.377,107.305,107.735,107.05,100000
2019/6/24,107.308,107.295,107.538,107.249,100000
2019/6/25,107.143,107.311,107.41,106.781,100000
2019/6/26,107.753,107.143,107.85,107.104,100000
2019/6/27,107.813,107.751,108.161,107.659,100000
2019/6/28,107.805,107.814,107.908,107.564,100000
2019/7/1,108.429,108.22,108.533,108.104,100000
2019/7/2,107.904,108.431,108.474,107.769,100000
2019/7/3,107.804,107.907,107.907,107.536,100000
2019/7/4,107.816,107.817,107.841,107.709,100000
2019/7/5,108.488,107.815,108.637,107.782,100000
2019/7/8,108.697,108.443,108.804,108.281,100000
2019/7/9,108.849,108.707,108.964,108.7,100000
2019/7/10,108.414,108.855,108.991,108.348,100000
2019/7/11,108.482,108.411,108.533,107.862,100000
2019/7/12,107.854,108.482,108.61,107.806,100000
2019/7/15,107.886,107.893,108.107,107.8,100000
2019/7/16,108.235,107.889,108.376,107.823,100000
2019/7/17,107.917,108.236,108.328,107.87,100000
2019/7/18,107.277,107.918,108.014,107.213,100000
2019/7/19,107.724,107.276,107.972,107.22,100000
2019/7/22,107.894,107.741,108.069,107.702,100000
2019/7/23,108.229,107.895,108.285,107.828,100000
2019/7/24,108.149,108.232,108.278,107.948,100000
2019/7/25,108.633,108.166,108.756,108.045,100000
2019/7/26,108.706,108.636,108.829,108.562,100000
2019/7/29,108.827,108.677,108.899,108.424,100000
2019/7/30,108.587,108.828,108.948,108.455,100000
2019/7/31,108.772,108.59,108.998,108.491,100000
2019/8/1,107.331,108.773,109.317,107.224,100000
2019/8/2,106.594,107.331,107.57,106.511,100000
2019/8/5,105.65,106.57,106.681,105.62,100000
2019/8/6,106.44,105.661,107.085,105.524,100000
2019/8/7,106.221,106.446,106.462,105.499,100000
2019/8/8,105.863,106.219,106.298,105.728,100000
2019/8/9,105.584,105.863,106.068,105.271,100000
2019/8/12,105.221,105.625,105.694,105.051,100000
2019/8/13,106.735,105.219,106.969,105.068,100000
2019/8/14,105.765,106.735,106.735,105.669,100000
2019/8/15,106.114,105.765,106.777,105.706,100000
2019/8/16,106.315,106.114,106.494,106.028,100000
2019/8/19,106.6,106.333,106.697,106.248,100000
2019/8/20,106.248,106.6,106.692,106.175,100000
2019/8/21,106.586,106.248,106.647,106.238,100000
2019/8/22,106.421,106.588,106.654,106.254,100000
2019/8/23,105.362,106.421,106.735,105.259,100000
2019/8/26,106.13,104.817,106.391,104.465,100000
2019/8/27,105.756,106.129,106.148,105.592,100000
2019/8/28,105.989,105.758,106.228,105.655,100000
2019/8/29,106.512,105.99,106.682,105.831,100000
2019/8/30,106.226,106.512,106.545,106.111,100000
2019/9/2,106.195,105.936,106.4,105.936,100000
2019/9/3,105.935,106.197,106.385,105.74,100000
2019/9/4,106.367,105.935,106.436,105.832,100000
2019/9/5,106.955,106.367,107.224,106.328,100000
2019/9/6,106.929,106.925,107.102,106.623,100000
2019/9/9,107.248,106.846,107.272,106.771,100000
2019/9/10,107.52,107.249,107.583,107.185,100000
2019/9/11,107.816,107.52,107.858,107.501,100000
2019/9/12,108.089,107.82,108.188,107.524,100000
2019/9/13,108.116,108.086,108.26,107.93,100000
2019/9/16,108.112,107.704,108.168,107.5,100000
2019/9/17,108.115,108.111,108.368,108.026,100000
2019/9/18,108.409,108.117,108.478,108.087,100000
2019/9/19,108.041,108.41,108.47,107.789,100000
2019/9/20,107.561,108.035,108.082,107.546,100000
2019/9/23,107.527,107.724,107.77,107.312,100000
2019/9/24,107.112,107.529,107.791,106.963,100000
2019/9/25,107.732,107.112,107.884,107.003,100000
2019/9/26,107.838,107.732,107.958,107.43,100000
2019/9/27,107.96,107.838,108.181,107.659,100000
2019/9/30,108.079,107.987,108.179,107.746,100000
2019/10/1,107.762,108.079,108.464,107.629,100000
2019/10/2,107.165,107.763,107.893,107.058,100000
2019/10/3,106.874,107.16,107.299,106.503,100000
2019/10/4,106.847,106.878,107.126,106.585,100000
2019/10/7,107.236,106.676,107.457,106.676,100000
2019/10/8,107.072,107.234,107.441,106.815,100000
2019/10/9,107.466,107.073,107.626,106.935,100000
2019/10/10,107.872,107.463,108.016,107.038,100000
2019/10/11,108.386,107.872,108.617,107.851,100000
2019/10/14,108.379,108.39,108.53,108.04,100000
2019/10/15,108.842,108.369,108.899,108.159,100000
2019/10/16,108.732,108.841,108.864,108.576,100000
2019/10/17,108.624,108.729,108.94,108.483,100000
2019/10/18,108.42,108.618,108.722,108.389,100000
2019/10/21,108.583,108.423,108.662,108.298,100000
2019/10/22,108.482,108.581,108.723,108.445,100000
2019/10/23,108.646,108.476,108.704,108.252,100000
2019/10/24,108.638,108.645,108.753,108.498,100000
2019/10/25,108.661,108.638,108.774,108.511,100000
2019/10/28,108.969,108.705,109.039,108.661,100000
2019/10/29,108.872,108.969,109.069,108.755,100000
2019/10/30,108.806,108.873,109.287,108.722,100000
2019/10/31,108.033,108.808,108.863,107.928,100000
2019/11/1,108.191,108.03,108.325,107.891,100000
2019/11/4,108.598,108.238,108.651,108.208,100000
2019/11/5,109.162,108.597,109.243,108.587,100000
2019/11/6,108.967,109.176,109.178,108.82,100000
2019/11/7,109.313,108.967,109.487,108.651,100000
2019/11/8,109.212,109.313,109.476,109.081,100000
2019/11/11,109.063,109.235,109.255,108.897,100000
2019/11/12,108.973,109.064,109.292,108.927,100000
2019/11/13,108.774,108.973,109.15,108.656,100000
2019/11/14,108.401,108.775,108.863,108.246,100000
2019/11/15,108.79,108.398,108.836,108.389,100000
2019/11/18,108.662,108.764,109.072,108.513,100000
2019/11/19,108.549,108.664,108.838,108.454,100000
2019/11/20,108.444,108.552,108.739,108.349,100000
2019/11/21,108.621,108.444,108.694,108.279,100000
2019/11/22,108.636,108.621,108.732,108.478,100000
2019/11/25,108.937,108.705,108.979,108.685,100000
2019/11/26,109.058,108.941,109.208,108.875,100000
2019/11/27,109.531,109.06,109.609,109.045,100000
2019/11/28,109.518,109.535,109.547,109.333,100000
2019/11/29,109.4545,109.52,109.6685,109.3985,100000
2019/12/2,109.057,109.523,109.728,108.928,100000
2019/12/3,108.637,109.058,109.207,108.488,100000
2019/12/4,108.858,108.64,108.963,108.432,100000
2019/12/5,108.753,108.86,108.997,108.658,100000
2019/12/6,108.56,108.752,108.918,108.548,100000
2019/12/9,108.577,108.594,108.677,108.431,100000
2019/12/10,108.8,108.577,108.804,108.517,100000
2019/12/11,108.548,108.8,108.85,108.468,100000
2019/12/12,109.488,108.546,109.569,108.458,100000
2019/12/13,109.333,109.467,109.702,109.206,100000
2019/12/16,109.615,109.36,109.676,109.348,100000
2019/12/17,109.514,109.61,109.634,109.444,100000
2019/12/18,109.575,109.513,109.625,109.401,100000
2019/12/19,109.384,109.574,109.682,109.183,100000
2019/12/20,109.495,109.382,109.526,109.257,100000
2019/12/23,109.401,109.46,109.539,109.341,100000
2019/12/24,109.378,109.403,109.441,109.33,100000
2019/12/26,109.576,109.39,109.685,109.365,100000
2019/12/27,109.434,109.577,109.592,109.391,100000
2019/12/30,108.878,109.438,109.463,108.77,100000
2019/12/31,108.6035,108.873,108.879,108.4715,100000
2020/1/2,108.549,108.686,108.865,108.214,100000
2020/1/3,108.101,108.547,108.631,107.851,100000
2020/1/6,108.378,107.806,108.505,107.774,100000
2020/1/7,108.458,108.378,108.628,108.263,100000
2020/1/8,109.078,108.459,109.244,107.651,100000
2020/1/9,109.48,109.078,109.582,109.013,100000
2020/1/10,109.5,109.478,109.688,109.437,100000
2020/1/13,109.934,109.538,109.947,109.534,100000
2020/1/14,109.988,109.935,110.2,109.862,100000
2020/1/15,109.887,109.987,110.001,109.79,100000
2020/1/16,110.178,109.887,110.186,109.856,100000
2020/1/17,110.149,110.178,110.291,110.051,100000
2020/1/20,110.176,110.136,110.218,110.1165,100000
2020/1/21,109.856,110.175,110.222,109.764,100000
2020/1/22,109.832,109.857,110.089,109.808,100000
2020/1/23,109.529,109.8315,109.8405,109.269,100000
2020/1/24,109.282,109.53,109.65,109.173,100000
2020/1/27,108.918,108.913,109.135,108.734,100000
2020/1/28,109.241,108.918,109.266,108.762,100000
2020/1/29,109.014,109.241,109.254,108.98,100000
2020/1/30,108.934,109.01,109.064,108.5845,100000
2020/1/31,108.3575,108.9355,109.134,108.3135,100000
2020/2/3,108.666,108.339,108.799,108.328,100000
2020/2/4,109.47,108.667,109.545,108.551,100000
2020/2/5,109.799,109.459,109.847,109.307,100000
2020/2/6,109.988,109.803,110.025,109.779,100000
2020/2/7,109.759,109.987,110.017,109.534,100000
2020/2/10,109.759,109.72,109.879,109.563,100000
2020/2/11,109.789,109.763,109.961,109.728,100000
2020/2/12,110.083,109.788,110.133,109.788,100000
2020/2/13,109.819,110.083,110.087,109.621,100000
2020/2/14,109.782,109.82,109.902,109.7,100000
2020/2/17,109.862,109.783,109.961,109.72,100000
2020/2/18,109.867,109.863,109.947,109.662,100000
2020/2/19,111.247,109.866,111.5925,109.86,100000
2020/2/20,112.05,111.247,112.221,111.113,100000
2020/2/21,111.601,112.052,112.1855,111.49,100000
2020/2/24,110.679,111.445,111.683,110.335,100000
2020/2/25,110.208,110.676,111.041,109.894,100000
2020/2/26,110.424,110.209,110.7,110.131,100000
2020/2/27,109.541,110.426,110.457,109.335,100000
2020/2/28,107.913,109.5415,109.6815,107.511,100000
2020/3/2,108.284,107.403,108.577,107.403,100000
2020/3/3,107.155,108.282,108.533,106.944,100000
2020/3/4,107.544,107.155,107.683,106.851,100000
2020/3/5,106.189,107.547,107.736,105.979,100000
2020/3/6,105.475,106.162,106.343,104.995,100000
2020/3/9,102.439,103.717,104.263,101.2,100000
2020/3/10,105.0995,102.443,105.922,102.402,100000
2020/3/11,104.732,105.1005,105.319,104.117,100000
2020/3/12,104.792,104.732,106.086,103.096,100000
2020/3/13,107.609,104.796,108.5025,104.51,100000
2020/3/16,106.271,106.412,107.557,105.1515,100000
2020/3/17,107.256,106.28,107.8615,106.0825,100000
2020/3/18,108.011,107.252,108.653,106.757,100000
2020/3/19,110.861,108.013,110.954,107.993,100000
2020/3/20,110.766,110.861,111.505,109.336,100000
2020/3/23,110.985,111.077,111.591,109.671,100000
2020/3/24,111.202,110.987,111.71,110.095,100000
2020/3/25,111.015,111.204,111.674,110.755,100000
2020/3/26,109.333,111.017,111.038,109.21,100000
2020/3/27,107.968,109.34,109.393,107.761,100000
2020/3/30,107.846,107.7505,108.292,107.125,100000
2020/3/31,107.526,107.846,108.729,107.4625,100000
2020/4/1,107.134,107.532,107.942,106.925,100000
2020/4/2,107.859,107.107,108.09,107.022,100000
2020/4/3,108.419,107.873,108.674,107.816,100000
2020/4/6,109.219,108.456,109.377,108.406,100000
2020/4/7,108.771,109.214,109.279,108.677,100000
2020/4/8,108.849,108.771,109.097,108.5075,100000
2020/4/9,108.493,108.838,109.061,108.211,100000
2020/4/13,107.728,108.455,108.527,107.502,100000
2020/4/14,107.138,107.73,107.759,106.982,100000
2020/4/15,107.405,107.138,107.853,106.932,100000
2020/4/16,108.039,107.395,108.082,107.171,100000
2020/4/17,107.582,108.038,108.08,107.305,100000
2020/4/20,107.642,107.573,107.9495,107.499,100000
2020/4/21,107.74,107.64,107.894,107.293,100000
2020/4/22,107.745,107.767,107.937,107.516,100000
2020/4/23,107.606,107.745,108.04,107.348,100000
2020/4/24,107.405,107.565,107.756,107.382,100000
2020/4/27,107.2595,107.547,107.622,106.994,100000
2020/4/28,106.858,107.2595,107.3395,106.563,100000
2020/4/29,106.634,106.874,106.894,106.363,100000
2020/4/30,107.1625,106.636,107.5,106.408,100000
2020/5/1,106.851,107.1625,107.4055,106.608,100000
2020/5/4,106.762,106.836,107.07,106.636,100000
2020/5/5,106.561,106.763,106.895,106.419,100000
2020/5/6,106.086,106.546,106.563,105.995,100000
2020/5/7,106.303,106.086,106.657,105.992,100000
2020/5/8,106.731,106.303,106.731,106.224,100000
2020/5/11,107.653,106.678,107.769,106.655,100000
2020/5/12,107.195,107.652,107.694,107.123,100000
2020/5/13,107.063,107.196,107.279,106.744,100000
2020/5/14,107.227,107.065,107.365,106.778,100000
2020/5/15,107.22,107.229,107.433,106.864,100000
2020/5/18,107.31,107.128,107.5035,107.07,100000
2020/5/19,107.742,107.3115,108.085,107.2955,100000
2020/5/20,107.56,107.7465,107.9845,107.337,100000
2020/5/21,107.663,107.557,107.848,107.524,100000
2020/5/22,107.6,107.662,107.762,107.328,100000
2020/5/25,107.736,107.59,107.782,107.59,100000
2020/5/26,107.543,107.731,107.924,107.4015,100000
2020/5/27,107.722,107.545,107.947,107.3675,100000
2020/5/28,107.63,107.716,107.897,107.576,100000
2020/5/29,107.838,107.63,107.889,107.086,100000
2020/6/1,107.656,107.712,107.853,107.38,100000
2020/6/2,108.644,107.658,108.772,107.515,100000
2020/6/3,108.909,108.643,108.98,108.426,100000
2020/6/4,109.116,108.909,109.197,108.624,100000
2020/6/5,109.662,109.116,109.849,109.049,100000
2020/6/8,108.424,109.633,109.694,108.24,100000
2020/6/9,107.724,108.424,108.545,107.622,100000
2020/6/10,107.116,107.723,107.874,107.003,100000
2020/6/11,106.819,107.115,107.233,106.581,100000
2020/6/12,107.374,106.8175,107.548,106.5855,100000
2020/6/15,107.342,107.409,107.571,107.001,100000
2020/6/16,107.318,107.376,107.634,107.214,100000
2020/6/17,107.011,107.318,107.442,106.959,100000
2020/6/18,106.962,107.011,107.127,106.671,100000
2020/6/19,106.804,106.95,107.059,106.77,100000
2020/6/22,106.917,106.798,107.01,106.775,100000
2020/6/23,106.49,106.92,107.22,106.08,100000
2020/6/24,107.034,106.491,107.071,106.386,100000
2020/6/25,107.184,107.028,107.448,107.01,100000
2020/6/26,107.193,107.19,107.354,106.802,100000
2020/6/29,107.576,107.136,107.882,107.047,100000
2020/6/30,107.963,107.575,107.984,107.523,100000
2020/7/1,107.459,107.959,108.163,107.364,100000
2020/7/2,107.527,107.461,107.721,107.336,100000
2020/7/3,107.4845,107.517,107.568,107.437,100000
2020/7/6,107.374,107.518,107.774,107.258,100000
2020/7/7,107.555,107.374,107.79,107.248,100000
2020/7/8,107.265,107.547,107.711,107.204,100000
2020/7/9,107.222,107.275,107.398,107.101,100000
2020/7/10,106.942,107.221,107.265,106.658,100000
2020/7/13,107.267,106.925,107.319,106.788,100000
2020/7/14,107.248,107.268,107.426,107.12,100000
2020/7/15,106.951,107.273,107.309,106.667,100000
2020/7/16,107.263,106.946,107.4,106.834,100000
2020/7/17,106.944,107.263,107.363,106.943,100000
2020/7/20,107.253,107.088,107.515,107.016,100000
2020/7/21,106.794,107.252,107.367,106.688,100000
2020/7/22,107.145,106.792,107.289,106.715,100000
2020/7/23,106.8475,107.142,107.23,106.7115,100000
2020/7/24,105.9705,106.8485,106.8865,105.6835,100000
2020/7/27,105.395,106.046,106.058,105.118,100000
2020/7/28,105.071,105.391,105.682,104.958,100000
2020/7/29,104.939,105.071,105.244,104.775,100000
2020/7/30,104.79,104.939,105.29,104.682,100000
2020/7/31,105.833,104.781,106.054,104.19,100000
2020/8/3,106.006,105.829,106.469,105.582,100000
2020/8/4,105.722,105.967,106.195,105.64,100000
2020/8/5,105.6025,105.727,105.8725,105.3215,100000
2020/8/6,105.514,105.6015,105.699,105.302,100000
2020/8/7,105.954,105.514,106.056,105.485,100000
2020/8/10,105.939,105.928,106.198,105.71,100000
2020/8/11,106.5235,105.938,106.6845,105.926,100000
2020/8/12,106.873,106.5245,107.0155,106.4415,100000
2020/8/13,106.938,106.8745,107.049,106.569,100000
2020/8/14,106.592,106.938,107.038,106.438,100000
2020/8/17,106.04,106.618,106.655,105.945,100000
2020/8/18,105.42,106.03,106.052,105.288,100000
2020/8/19,106.057,105.42,106.152,105.104,100000
2020/8/20,105.803,106.062,106.217,105.746,100000
2020/8/21,105.823,105.803,106.07,105.447,100000
2020/8/24,105.981,105.763,106.0025,105.69,100000
2020/8/25,106.398,105.981,106.578,105.878,100000
2020/8/26,106.012,106.399,106.557,105.957,100000
2020/8/27,106.545,106.006,106.701,105.611,100000
2020/8/28,105.376,106.551,106.945,105.203,100000
2020/8/31,105.889,105.437,106.096,105.298,100000
2020/9/1,105.947,105.896,106.154,105.597,100000
2020/9/2,106.1735,105.947,106.3015,105.855,100000
2020/9/3,106.157,106.1735,106.55,106.003,100000
2020/9/4,106.229,106.1575,106.5,106.0575,100000
2020/9/7,106.282,106.254,106.385,106.135,100000
2020/9/8,105.952,106.291,106.382,105.862,100000
2020/9/9,106.197,105.951,106.274,105.799,100000
2020/9/10,106.15,106.192,106.297,105.985,100000
2020/9/11,106.0845,106.142,106.257,106.0595,100000
2020/9/14,105.714,106.11,106.166,105.551,100000
2020/9/15,105.431,105.714,105.815,105.303,100000
2020/9/16,104.952,105.426,105.437,104.8075,100000
2020/9/17,104.77,104.951,105.171,104.529,100000
2020/9/18,104.593,104.77,104.871,104.274,100000
2020/9/21,104.677,104.535,104.839,104.003,100000
2020/9/22,104.936,104.671,105.074,104.408,100000
2020/9/23,105.346,104.931,105.488,104.929,100000
2020/9/24,105.415,105.346,105.528,105.207,100000
2020/9/25,105.611,105.41,105.7,105.243,100000
2020/9/28,105.5185,105.657,105.6645,105.265,100000
2020/9/29,105.656,105.5185,105.734,105.3435,100000
2020/9/30,105.439,105.6445,105.8045,105.407,100000
2020/10/1,105.555,105.439,105.728,105.406,100000
2020/10/2,105.3855,105.555,105.667,104.945,100000
2020/10/5,105.733,105.501,105.7965,105.407,100000
2020/10/6,105.629,105.734,105.7845,105.474,100000
2020/10/7,106,105.626,106.108,105.608,100000
2020/10/8,106.024,106.001,106.101,105.926,100000
2020/10/9,105.607,106.024,106.04,105.583,100000
2020/10/12,105.32,105.747,105.747,105.243,100000
2020/10/13,105.497,105.325,105.628,105.286,100000
2020/10/14,105.1165,105.485,105.515,105.0375,100000
2020/10/15,105.4155,105.1145,105.4945,105.1115,100000
2020/10/16,105.395,105.4155,105.441,105.197,100000
2020/10/19,105.438,105.384,105.503,105.303,100000
2020/10/20,105.473,105.438,105.747,105.422,100000
2020/10/21,104.5645,105.473,105.525,104.3415,100000
2020/10/22,104.855,104.5645,104.923,104.477,100000
2020/10/23,104.707,104.862,104.937,104.552,100000
2020/10/26,104.885,104.703,105.055,104.657,100000
2020/10/27,104.509,104.885,104.885,104.392,100000
2020/10/28,104.302,104.509,104.557,104.115,100000
2020/10/29,104.623,104.302,104.728,104.028,100000
2020/10/30,104.672,104.622,104.743,104.128,100000
2020/11/2,104.753,104.641,104.949,104.564,100000
2020/11/3,104.606,104.754,104.801,104.439,100000
2020/11/4,104.514,104.603,105.343,104.153,100000
2020/11/5,103.622,104.508,104.509,103.445,100000
2020/11/6,103.298,103.593,103.76,103.179,100000
2020/11/9,105.257,103.285,105.643,103.226,100000
2020/11/10,105.261,105.284,105.488,104.822,100000
2020/11/11,105.422,105.263,105.677,105.008,100000
2020/11/12,105.129,105.423,105.479,105.072,100000
2020/11/13,104.633,105.131,105.148,104.564,100000
2020/11/16,104.585,104.663,105.131,104.364,100000
2020/11/17,104.193,104.585,104.585,104.072,100000
2020/11/18,103.832,104.192,104.197,103.653,100000
2020/11/19,103.7835,103.822,104.2165,103.72,100000
2020/11/20,103.822,103.7845,103.9105,103.705,100000
2020/11/23,104.499,103.822,104.637,103.685,100000
2020/11/24,104.481,104.5,104.761,104.153,100000
2020/11/25,104.4525,104.481,104.599,104.26,100000
2020/11/26,104.266,104.4525,104.4555,104.22,100000
2020/11/27,104.0565,104.266,104.271,103.911,100000
2020/11/30,104.349,104.069,104.41,103.838,100000
2020/12/1,104.321,104.349,104.579,104.185,100000
2020/12/2,104.428,104.3215,104.75,104.2265,100000
2020/12/3,103.864,104.429,104.535,103.676,100000
2020/12/4,104.173,103.864,104.244,103.742,100000
2020/12/7,104.047,104.188,104.313,103.923,100000
2020/12/8,104.159,104.041,104.206,103.957,100000
2020/12/9,104.288,104.159,104.406,104.056,100000
2020/12/10,104.24,104.286,104.579,104.175,100000
2020/12/11,104.038,104.24,104.27,103.825,100000
2020/12/14,104.026,103.947,104.102,103.513,100000
2020/12/15,103.685,104.024,104.151,103.608,100000
2020/12/16,103.449,103.678,103.917,103.263,100000
2020/12/17,103.1125,103.448,103.561,102.8805,100000
2020/12/18,103.3175,103.1145,103.595,103.1075,100000
2020/12/21,103.341,103.391,103.889,103.256,100000
2020/12/22,103.624,103.337,103.733,103.282,100000
2020/12/23,103.544,103.627,103.653,103.362,100000
2020/12/24,103.6875,103.545,103.764,103.505,100000
2020/12/28,103.776,103.569,103.899,103.406,100000
2020/12/29,103.554,103.775,103.806,103.465,100000
2020/12/30,103.215,103.554,103.584,102.962,100000
2020/12/31,103.2885,103.22,103.3085,102.997,100000
2021/1/4,103.127,103.219,103.316,102.714,100000
2021/1/5,102.718,103.127,103.19,102.607,100000
